Loja,Referência,Reduzido,EAN,Tipo Produto,Descrição,Categoria,Atributo,Estação,Marca,Genero,Colecao,Quantidade em Estoque,Quantidade Empenhada,Disponivel,URL Imagem,Preço de venda do Unitário,Preço de venda do Estoque,Custo Estoque,Data Estoque
RITMI STUDIO NACOES SHOPPING,REST0794.2_159536,REST0794.215-0318P,7890400037040.0,,REST0794.2 - BERMUDA COM PREGAS,BERMUDA,Cor15-0318 - P,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/product/2025/01/151-2901135536.jpg,119.9,479.6,206.34,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST0794.2_159536,REST0794.215-0318PP,7890400037033.0,,REST0794.2 - BERMUDA COM PREGAS,BERMUDA,Cor15-0318 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/01/151-2901135536.jpg,119.9,119.9,74.36,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0794.2_159536,REST0794.219-0000P,7890400037088.0,,REST0794.2 - BERMUDA COM PREGAS,BERMUDA,Cor19-0000 - P,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/01/151-2901135536.jpg,119.9,-119.9,0.0,31-01-2026
RITMI STUDIO NACOES SHOPPING,REST0802_159588,REST080215-1215P,7890400042341.0,,REST0802 - MACAQUINHO CURTO,MACAQUINHO,Cor15-1215 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/rest0802-redimencionada.jpg,139.9,139.9,46.0,21-12-2025
RITMI STUDIO NACOES SHOPPING,REST0805_159618,REST080519-0000M,7890400037682.0,,REST0805 - CAMISA C/ GOLA DESLOCADA,CAMISA,Cor19-0000 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0805-001.jpg,139.9,139.9,55.73,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0808.1_159688,REST0808.118-1614M,7890400038696.0,,REST0808.1 - BLUSA MANGA LONGA,BLUSA,Cor18-1614 - M,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/02/rest0808.1-001.jpg,135.9,-135.9,-48.91,03-12-2025
RITMI STUDIO NACOES SHOPPING,REST0811_159719,REST081119-4007P,7890400036326.0,,REST0811 - VESTIDO MID COM MANGAS,VESTIDO,Cor19-4007 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/01/114.jpg,169.9,169.9,23.2,26-11-2025
RITMI STUDIO NACOES SHOPPING,REST0822.1_159913,REST0822.119-0000PP,7890400037903.0,,REST0822.1 - BLUSA DECOTE V,BLUSA,Cor19-0000 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0822.1-2002181047.jpg,89.9,89.9,18.01,30-08-2025
RITMI STUDIO NACOES SHOPPING,REST0822.1_159913,REST0822.119-4215P,7890400037965.0,,REST0822.1 - BLUSA DECOTE V,BLUSA,Cor19-4215 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0822.1-2002181047.jpg,89.9,89.9,18.01,07-09-2025
RITMI STUDIO NACOES SHOPPING,REST0822.1_159913,REST0822.119-4215PP,7890400037958.0,,REST0822.1 - BLUSA DECOTE V,BLUSA,Cor19-4215 - PP,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/02/rest0822.1-2002181047.jpg,89.9,-89.9,0.0,30-11-2025
RITMI STUDIO NACOES SHOPPING,REST0822.2_159907,REST0822.218-1425M,7890400043386.0,,REST0822.2 - CALÇA COM BOLSO,CALÇA,Cor18-1425 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0822.1-e-rest0822.2.jpg,139.9,139.9,26.39,21-10-2025
RITMI STUDIO NACOES SHOPPING,REST0822.2_159907,REST0822.219-0000M,7890400043430.0,,REST0822.2 - CALÇA COM BOLSO,CALÇA,Cor19-0000 - M,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/02/rest0822.1-e-rest0822.2.jpg,139.9,-139.9,0.0,09-11-2025
RITMI STUDIO NACOES SHOPPING,REST0829.2_159966,REST0829.211-0602GG,7890400040231.0,,REST0829.2 - SAIA MID DE LINHO,SAIAACETINADA,Cor11-0602 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0829.2-1102171833.jpg,169.9,169.9,38.74,18-09-2025
RITMI STUDIO NACOES SHOPPING,REST0829.2_159966,REST0829.211-0602M,7890400040217.0,,REST0829.2 - SAIA MID DE LINHO,SAIAACETINADA,Cor11-0602 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0829.2-1102171833.jpg,169.9,169.9,38.74,22-12-2025
RITMI STUDIO NACOES SHOPPING,REST0829.2_159966,REST0829.219-1241GG,7890400040330.0,,REST0829.2 - SAIA MID DE LINHO,SAIAACETINADA,Cor19-1241 - GG,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/02/rest0829.2-1102171833.jpg,169.9,-169.9,0.0,14-09-2025
RITMI STUDIO NACOES SHOPPING,REST0831.2_160001,REST0831.217-1137G,7890400038160.0,,REST0831.2 - CALÇA RETA,CALÇA,Cor17-1137 - G,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/product/2025/03/rest0831.2.jpg,149.9,299.8,61.72,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0831.2_160001,REST0831.217-1137GG,7890400038177.0,,REST0831.2 - CALÇA RETA,CALÇA,Cor17-1137 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/rest0831.2.jpg,149.9,149.9,30.86,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0831.2_160001,REST0831.217-1137M,7890400038153.0,,REST0831.2 - CALÇA RETA,CALÇA,Cor17-1137 - M,,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://s.ritmi.com.br/product/2025/03/rest0831.2.jpg,149.9,749.5,154.3,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0831.2_160001,REST0831.217-1137P,7890400038146.0,,REST0831.2 - CALÇA RETA,CALÇA,Cor17-1137 - P,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/product/2025/03/rest0831.2.jpg,149.9,299.8,61.72,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0835_160168,REST083519-3952G,7890400041672.0,,REST0835 - VESTIDO C/ MARIAS,VESTIDO,Cor19-3952 - G,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/product/2025/02/rest0835-5.jpg,199.9,799.6,359.07,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0835_160168,REST083519-3952M,7890400041665.0,,REST0835 - VESTIDO C/ MARIAS,VESTIDO,Cor19-3952 - M,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/product/2025/02/rest0835-5.jpg,199.9,799.6,270.96,30-01-2026
RITMI STUDIO NACOES SHOPPING,REST0835_160168,REST083519-3952P,7890400041658.0,,REST0835 - VESTIDO C/ MARIAS,VESTIDO,Cor19-3952 - P,,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://s.ritmi.com.br/product/2025/02/rest0835-5.jpg,199.9,1199.4,703.8,14-02-2026
RITMI STUDIO NACOES SHOPPING,REST0844_160327,REST084418-0135P,7890400041610.0,,REST0844 - CAMISA OVER,CAMISA,Cor18-0135 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0844-003.jpg,159.9,159.9,37.35,20-11-2025
RITMI STUDIO NACOES SHOPPING,REST0846_160409,REST084619-0000G,7890400040729.0,,REST0846 - BLUSA MANGA CURTA,BLUSA,Cor19-0000 - G,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/02/rest0846-1202134152.jpg,79.9,-79.9,-24.44,04-01-2026
RITMI STUDIO NACOES SHOPPING,REST0846_160409,REST084619-0000GG,7890400040736.0,,REST0846 - BLUSA MANGA CURTA,BLUSA,Cor19-0000 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/02/rest0846-1202134152.jpg,79.9,79.9,13.35,30-08-2025
RITMI STUDIO NACOES SHOPPING,REST0848_160417,REST084812-0917G,7890400041177.0,,REST0848 - BLUSA GOLA ALTA,BLUSA,Cor12-0917 - G,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/02/rest0848-4.jpg,79.9,-79.9,-28.84,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0848_160417,REST084812-0917P,7890400041153.0,,REST0848 - BLUSA GOLA ALTA,BLUSA,Cor12-0917 - P,,RITMI STUDIO,Feminino Adulto,,-1.0,-1.0,0.0,https://s.ritmi.com.br/product/2025/02/rest0848-4.jpg,79.9,-79.9,-28.84,18-12-2025
RITMI STUDIO NACOES SHOPPING,REST0870_161300,REST087012-0715G,7890400045458.0,,REST0870 - BLUSA DE PONTAS,BLUSA,Cor12-0715 - G,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/product/2025/03/redimensionamento-2.jpg,139.9,279.8,79.08,14-09-2025
RITMI STUDIO NACOES SHOPPING,REST0870_161300,REST087012-0715GG,7890400045465.0,,REST0870 - BLUSA DE PONTAS,BLUSA,Cor12-0715 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/redimensionamento-2.jpg,139.9,139.9,42.63,17-09-2025
RITMI STUDIO NACOES SHOPPING,REST0870_161300,REST087012-0715M,7890400045441.0,,REST0870 - BLUSA DE PONTAS,BLUSA,Cor12-0715 - M,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/product/2025/03/redimensionamento-2.jpg,139.9,559.6,158.16,18-09-2025
RITMI STUDIO NACOES SHOPPING,REST0870_161300,REST087012-0715P,7890400045434.0,,REST0870 - BLUSA DE PONTAS,BLUSA,Cor12-0715 - P,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://s.ritmi.com.br/product/2025/03/redimensionamento-2.jpg,139.9,419.7,129.0,13-11-2025
RITMI STUDIO NACOES SHOPPING,REST0870_161300,REST087012-0715PP,7890400045427.0,,REST0870 - BLUSA DE PONTAS,BLUSA,Cor12-0715 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/redimensionamento-2.jpg,139.9,139.9,42.63,05-09-2025
RITMI STUDIO NACOES SHOPPING,REST0875.2_161367,REST0875.219-0000G,7890400044161.0,,REST0875.2 - BERMUDA COM PREGAS,BERMUDA,Cor19-0000 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/04/rest0875.1-rest0875.2-redimensionada-3.jpg,79.0,79.0,49.97,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0875.2_161367,REST0875.219-0000GG,7890400044178.0,,REST0875.2 - BERMUDA COM PREGAS,BERMUDA,Cor19-0000 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/04/rest0875.1-rest0875.2-redimensionada-3.jpg,79.0,79.0,49.97,30-08-2025
RITMI STUDIO NACOES SHOPPING,REST0875.2_161367,REST0875.219-0000M,7890400044154.0,,REST0875.2 - BERMUDA COM PREGAS,BERMUDA,Cor19-0000 - M,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/product/2025/04/rest0875.1-rest0875.2-redimensionada-3.jpg,79.0,316.0,337.48,29-01-2026
RITMI STUDIO NACOES SHOPPING,REST0875.2_161367,REST0875.219-0000P,7890400044147.0,,REST0875.2 - BERMUDA COM PREGAS,BERMUDA,Cor19-0000 - P,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://s.ritmi.com.br/product/2025/04/rest0875.1-rest0875.2-redimensionada-3.jpg,79.0,237.0,154.82,29-01-2026
RITMI STUDIO NACOES SHOPPING,REST0875.2_161367,REST0875.219-0000PP,7890400044130.0,,REST0875.2 - BERMUDA COM PREGAS,BERMUDA,Cor19-0000 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/04/rest0875.1-rest0875.2-redimensionada-3.jpg,79.0,79.0,51.61,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0877_161371,REST087719-0000M,7890400045397.0,,REST0877 - VESTIDO CURTO COM RECORTES,VESTIDO,Cor19-0000 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/rest0877-redimensionada-2.jpg,99.0,99.0,82.44,03-12-2025
RITMI STUDIO NACOES SHOPPING,REST0878_161376,REST087816-1334P,7890400043829.0,,REST0878 - SAIA MID COM BOLSOS,SAIAACETINADA,Cor16-1334 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/rest0878-rest0886-redimensionada.jpg,169.9,169.9,27.89,11-09-2025
RITMI STUDIO NACOES SHOPPING,REST0878_161376,REST087816-1334PP,7890400049722.0,,REST0878 - SAIA MID COM BOLSOS,SAIAACETINADA,Cor16-1334 - PP,,RITMI STUDIO,Feminino Adulto,,6.0,0.0,6.0,https://s.ritmi.com.br/product/2025/03/rest0878-rest0886-redimensionada.jpg,169.9,1019.4,167.34,27-09-2025
RITMI STUDIO NACOES SHOPPING,REST0882.1_161398,REST0882.118-1631M,7890400043959.0,,REST0882.1 - REGATA MALHA COM AMARRAÇÃO,REGATA,Cor18-1631 - M,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://s.ritmi.com.br/product/2025/03/rest0882.1-rest0882.2-6.jpg,89.9,269.7,48.06,03-12-2025
RITMI STUDIO NACOES SHOPPING,REST0883.1_161400,REST0883.118-0000G,7890400044307.0,,REST0883.1 - CAMISA OVER,CAMISA,Cor18-0000 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/gallery/rest0883.1-rest0883.2-redimensionada.jpg,159.9,159.9,40.51,16-10-2025
RITMI STUDIO NACOES SHOPPING,REST0883.1_161400,REST0883.118-0000M,7890400044291.0,,REST0883.1 - CAMISA OVER,CAMISA,Cor18-0000 - M,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://s.ritmi.com.br/gallery/rest0883.1-rest0883.2-redimensionada.jpg,159.9,479.7,121.53,30-09-2025
RITMI STUDIO NACOES SHOPPING,REST0883.1_161400,REST0883.119-4004M,7890400044338.0,,REST0883.1 - CAMISA OVER,CAMISA,Cor19-4004 - M,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/gallery/rest0883.1-rest0883.2-redimensionada.jpg,159.9,639.6,104.44,03-12-2025
RITMI STUDIO NACOES SHOPPING,REST0886_161427,REST088611-0601GG,7890400045601.0,,REST0886 - TSHIRT ALONGADA C/ AVIAMENTO,TSHIRT,Cor11-0601 - GG,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/03/rest0886-redimensionada-6.jpg,95.9,-95.9,0.0,24-09-2025
RITMI STUDIO NACOES SHOPPING,REST0890.1_161442,REST0890.117-0517M,7890400051398.0,,REST0890.1 - BLAZER OVER,BLAZER,Cor17-0517 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t091608.522.jpg,279.9,279.9,85.79,22-01-2026
RITMI STUDIO NACOES SHOPPING,REST0893_161486,REST089311-0602P,7890400048923.0,,REST0893 - BLUSA COM ABERTURA,BLUSA,Cor11-0602 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/04/rest0893-2.jpg,139.9,139.9,45.69,01-10-2025
RITMI STUDIO NACOES SHOPPING,REST0895_161498,REST089519-0000G,7890400049661.0,,REST0895 - VESTIDO LONGO C/ FAIXA,VESTIDO,Cor19-0000 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/04/rest0895-redimensionada.jpg,99.0,99.0,193.36,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0895_161498,REST089519-0000GG,7890400049678.0,,REST0895 - VESTIDO LONGO C/ FAIXA,VESTIDO,Cor19-0000 - GG,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/04/rest0895-redimensionada.jpg,99.0,99.0,95.75,05-09-2025
RITMI STUDIO NACOES SHOPPING,REST0903_161569,REST090319-3923M,7890400045847.0,,REST0903 - VESTIDO CHEMISE COM AMARRAÇÃO,VESTIDO,Cor19-3923 - M,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/rest0903.jpg,195.9,195.9,71.28,03-12-2025
RITMI STUDIO NACOES SHOPPING,REST0904_161576,REST090414-4107GG,7890400049883.0,,REST0904 - BLUSA GOLA LENÇO,BLUSA,Cor14-4107 - GG,,RITMI STUDIO,Feminino Adulto,,-2.0,0.0,-2.0,https://s.ritmi.com.br/product/2025/04/rest0904-redimensionada.jpg,95.9,-191.8,-41.7,30-10-2025
RITMI STUDIO NACOES SHOPPING,REST0906_161592,REST090619-1230P,7890400045915.0,,REST0906 - VESTIDO LONGO,VESTIDO,Cor19-1230 - P,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/03/rest0906-redimensionada-3.jpg,189.9,-189.9,-33.59,17-09-2025
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-0000G,7890400053033.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-0000 - G,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,158.0,254.78,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-0000M,7890400053026.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-0000 - M,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,316.0,509.56,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-0000P,7890400053019.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-0000 - P,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,237.0,382.17,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-0000PP,7890400053002.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-0000 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,79.0,54.88,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-1518G,7890400053071.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-1518 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,79.0,54.88,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-1518M,7890400053064.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-1518 - M,,RITMI STUDIO,Feminino Adulto,,4.0,0.0,4.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,316.0,509.56,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-1518P,7890400053057.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-1518 - P,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,237.0,382.17,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0907_161593,REST090719-1518PP,7890400053040.0,,REST0907 - SAIA DE FRANJAS,SAIAACETINADA,Cor19-1518 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/gallery/design-sem-nome-2025-07-08t101059.662.jpg,79.0,79.0,54.88,28-08-2025
RITMI STUDIO NACOES SHOPPING,REST0915_161611,REST091519-0000P,7890400045304.0,,REST0915 - SAIA C/ MARIA E BABADOS,SAIAACETINADA,Cor19-0000 - P,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/03/rest0915-redimensionada.jpg,209.9,-209.9,-163.96,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0915_161611,REST091519-0000PP,7890400045298.0,,REST0915 - SAIA C/ MARIA E BABADOS,SAIAACETINADA,Cor19-0000 - PP,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/03/rest0915-redimensionada.jpg,209.9,209.9,119.99,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0921.1_161787,REST0921.119-4118G,7890400050209.0,,REST0921.1 - CAMISA ALONGADA DE MALHA,CAMISA,Cor19-4118 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t094006.298.jpg,149.9,149.9,43.51,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST0921.1_161787,REST0921.119-4118M,7890400050193.0,,REST0921.1 - CAMISA ALONGADA DE MALHA,CAMISA,Cor19-4118 - M,,RITMI STUDIO,Feminino Adulto,,3.0,0.0,3.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t094006.298.jpg,149.9,449.7,116.48,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST0921.1_161787,REST0921.119-4118P,7890400050186.0,,REST0921.1 - CAMISA ALONGADA DE MALHA,CAMISA,Cor19-4118 - P,,RITMI STUDIO,Feminino Adulto,,27.0,0.0,27.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t094006.298.jpg,149.9,4047.3,685.26,01-10-2025
RITMI STUDIO NACOES SHOPPING,REST0923_161879,REST092319-0000PP,7890400050391.0,,REST0923 - VESTIDO MIDI GOLA ALTA MALHA CANELADA,VESTIDO,Cor19-0000 - PP,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/04/rest0923-redimensionada.jpg,99.0,-99.0,-109.9,03-12-2025
RITMI STUDIO NACOES SHOPPING,REST0928_161909,REST092816-3929G,7890400049999.0,,REST0928 - CAMISA TRICOLINE COM BOTÃO JOIA,CAMISA,Cor16-3929 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/04/rest0928-redimensionada.jpg,159.9,159.9,36.0,19-02-2026
RITMI STUDIO NACOES SHOPPING,REST0928_161909,REST092816-3929M,7890400049982.0,,REST0928 - CAMISA TRICOLINE COM BOTÃO JOIA,CAMISA,Cor16-3929 - M,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/product/2025/04/rest0928-redimensionada.jpg,159.9,319.8,72.39,30-09-2025
RITMI STUDIO NACOES SHOPPING,REST0932.1_161922,REST0932.119-1436M,7890400051503.0,,REST0932.1 - BLUSA C/ MEIA VISTA,BLUSA,Cor19-1436 - M,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/product/2025/06/design-sem-nome-2025-06-03t165900.847.jpg,169.9,339.8,201.4,11-03-2026
RITMI STUDIO NACOES SHOPPING,REST0932.2_161944,REST0932.219-0000P,7890400051534.0,,REST0932.2 - CALÇA PIJAMA COM ELASTICO,CALÇA,Cor19-0000 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/06/design-sem-nome-2025-06-03t165540.673.jpg,165.9,165.9,34.03,03-02-2026
RITMI STUDIO NACOES SHOPPING,REST0932.2_161944,REST0932.219-1436G,7890400051596.0,,REST0932.2 - CALÇA PIJAMA COM ELASTICO,CALÇA,Cor19-1436 - G,,RITMI STUDIO,Feminino Adulto,,-1.0,0.0,-1.0,https://s.ritmi.com.br/product/2025/06/design-sem-nome-2025-06-03t165540.673.jpg,165.9,-165.9,-71.42,11-03-2026
RITMI STUDIO NACOES SHOPPING,REST0932.2_161944,REST0932.219-1436P,7890400051572.0,,REST0932.2 - CALÇA PIJAMA COM ELASTICO,CALÇA,Cor19-1436 - P,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/product/2025/06/design-sem-nome-2025-06-03t165540.673.jpg,165.9,331.8,68.06,05-09-2025
RITMI STUDIO NACOES SHOPPING,REST0935_161947,REST093518-1762P,7890400050797.0,,REST0935 - CALÇA RETA COM BOTÃO,CALÇA,Cor18-1762 - P,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t095039.394.jpg,219.9,219.9,31.61,10-10-2025
RITMI STUDIO NACOES SHOPPING,REST0936_161957,REST093617-1563G,7890400051121.0,,REST0936 - CAMISA TRANSPASSADA COM BABADO,CAMISA,Cor17-1563 - G,,RITMI STUDIO,Feminino Adulto,,1.0,0.0,1.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t095327.008-0805133001.jpg,179.9,179.9,50.61,29-09-2025
RITMI STUDIO NACOES SHOPPING,REST0936_161957,REST093617-1563P,7890400051107.0,,REST0936 - CAMISA TRANSPASSADA COM BABADO,CAMISA,Cor17-1563 - P,,RITMI STUDIO,Feminino Adulto,,18.0,0.0,18.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t095327.008-0805133001.jpg,179.9,3238.2,849.15,12-03-2026
RITMI STUDIO NACOES SHOPPING,REST0936_161957,REST093619-0000G,7890400051152.0,,REST0936 - CAMISA TRANSPASSADA COM BABADO,CAMISA,Cor19-0000 - G,,RITMI STUDIO,Feminino Adulto,,2.0,0.0,2.0,https://s.ritmi.com.br/product/2025/05/design-sem-nome-2025-05-08t095327.008-0805133001.jpg,179.9,359.8,94.35,30-09-2025
RITMI STUDIO NACOES SHOPPING,REST0937_161980,REST093711-0602G,7890400054115.0,,REST0937 - VESTIDO COM GOLA,VESTIDO,Cor11-0602 - G,,RITMI STUDIO,Feminino Adulto,,5.0,0.0,5.0,https://s.ritmi.com.br/gallery/rest0937-2-compressed.jpg,99.0,495.0,647.48,19-02-2026
